,File,Subject,Time,Date,Type,Message,Value,SessionNum,PhaseNum,Trial,TrialStart,TrialTime,RawTrialTime,LRSoffset
223,REX_20251026084543.txt,Rex,78.299999685958,2025-10-26,Trial Param,Event List,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",1,2,4,78.299999685958,0.0,0.0,0.0
224,REX_20251026084543.txt,Rex,78.299999685958,2025-10-26,Trial Param,Max Beats,20,1,2,4,78.299999685958,0.0,0.0,0.0
225,REX_20251026084543.txt,Rex,78.299999685958,2025-10-26,Trial Param,Target Score,2,1,2,4,78.299999685958,0.0,0.0,0.0
226,REX_20251026084543.txt,Rex,78.299999685958,2025-10-26,Trial Param,Safe Zone Size,6,1,2,4,78.299999685958,0.0,0.0,0.0
227,REX_20251026084543.txt,Rex,78.299999685958,2025-10-26,Trial Param,Beat Zone Size,4,1,2,4,78.299999685958,0.0,0.0,0.0
228,REX_20251026084543.txt,Rex,78.303999686148,2025-10-26,Beat,Beat safe window start,,1,2,4,78.299999685958,0.004000000190004016,0.004000000190004016,0.0
229,REX_20251026084543.txt,Rex,78.303999686148,2025-10-26,Beat,Beat zone start,,1,2,4,78.299999685958,0.004000000190004016,0.004000000190004016,0.0
230,REX_20251026084543.txt,Rex,78.3839996899478,2025-10-26,Beat,Beat zone end,,1,2,4,78.299999685958,0.08400000398980012,0.08400000398980012,0.0
231,REX_20251026084543.txt,Rex,78.4599996935576,2025-10-26,Beat,Beat safe window end,,1,2,4,78.299999685958,0.16000000759960642,0.16000000759960642,0.0
232,REX_20251026084543.txt,Rex,78.715999705717,2025-10-26,Beat,Beat safe window start,,1,2,4,78.299999685958,0.4160000197589966,0.4160000197589966,0.0
233,REX_20251026084543.txt,Rex,78.7879997091368,2025-10-26,Beat,Beat zone start,,1,2,4,78.299999685958,0.48800002317879887,0.48800002317879887,0.0
234,REX_20251026084543.txt,Rex,78.9559997171164,2025-10-26,Beat,Beat tick,,1,2,4,78.299999685958,0.6560000311583991,0.6560000311583991,0.0
235,REX_20251026084543.txt,Rex,79.0359997209162,2025-10-26,Response,Hit,,1,2,4,78.299999685958,0.7360000349581952,0.7360000349581952,0.0
236,REX_20251026084543.txt,Rex,79.1319997254759,2025-10-26,Beat,Beat zone end,,1,2,4,78.299999685958,0.8320000395178937,0.8320000395178937,0.0
237,REX_20251026084543.txt,Rex,79.2039997288957,2025-10-26,Beat,Beat safe window end,,1,2,4,78.299999685958,0.904000042937696,0.904000042937696,0.0
238,REX_20251026084543.txt,Rex,79.4599997410551,2025-10-26,Beat,Beat safe window start,,1,2,4,78.299999685958,1.1600000550971004,1.1600000550971004,0.0
239,REX_20251026084543.txt,Rex,79.5319997444749,2025-10-26,Beat,Beat zone start,,1,2,4,78.299999685958,1.2320000585169026,1.2320000585169026,0.0
240,REX_20251026084543.txt,Rex,79.5519997454248,2025-10-26,Response,Hit,,1,2,4,78.299999685958,1.2520000594667948,1.2520000594667948,0.0
241,REX_20251026084543.txt,Rex,79.5519997454248,2025-10-26,Trial,Trial 5 ended,,1,2,4,78.299999685958,1.2520000594667948,1.2520000594667948,0.0
242,REX_20251026084543.txt,Rex,91.1519994861446,2025-10-26,Trial,Trial 6 started,2025-10-26 08:47:07.382,1,2,5,91.1519994861446,0.0,0.0,0.0
243,REX_20251026084543.txt,Rex,91.1519994861446,2025-10-26,Trial Param,Level,1,1,2,5,91.1519994861446,0.0,0.0,0.0
244,REX_20251026084543.txt,Rex,91.1519994861446,2025-10-26,Trial Param,Wheel Tempo,0.0373,1,2,5,91.1519994861446,0.0,0.0,0.0
245,REX_20251026084543.txt,Rex,91.1519994861446,2025-10-26,Trial Param,Event List,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",1,2,5,91.1519994861446,0.0,0.0,0.0
246,REX_20251026084543.txt,Rex,91.1519994861446,2025-10-26,Trial Param,Max Beats,20,1,2,5,91.1519994861446,0.0,0.0,0.0
247,REX_20251026084543.txt,Rex,91.1519994861446,2025-10-26,Trial Param,Target Score,2,1,2,5,91.1519994861446,0.0,0.0,0.0
248,REX_20251026084543.txt,Rex,91.1519994861446,2025-10-26,Trial Param,Safe Zone Size,6,1,2,5,91.1519994861446,0.0,0.0,0.0
249,REX_20251026084543.txt,Rex,91.1519994861446,2025-10-26,Trial Param,Beat Zone Size,4,1,2,5,91.1519994861446,0.0,0.0,0.0
250,REX_20251026084543.txt,Rex,91.1559994863346,2025-10-26,Beat,Beat safe window start,,1,2,5,91.1519994861446,0.004000000189989805,0.004000000189989805,0.0
251,REX_20251026084543.txt,Rex,91.1599994865246,2025-10-26,Beat,Beat safe window end,,1,2,5,91.1519994861446,0.008000000379993821,0.008000000379993821,0.0
252,REX_20251026084543.txt,Rex,91.415999498684,2025-10-26,Beat,Beat safe window start,,1,2,5,91.1519994861446,0.2640000125393982,0.2640000125393982,0.0
253,REX_20251026084543.txt,Rex,91.4919995022938,2025-10-26,Beat,Beat zone start,,1,2,5,91.1519994861446,0.3400000161491903,0.3400000161491903,0.0
254,REX_20251026084543.txt,Rex,91.6559995100833,2025-10-26,Beat,Beat tick,,1,2,5,91.1519994861446,0.5040000239387012,0.5040000239387012,0.0
255,REX_20251026084543.txt,Rex,91.787999516353,2025-10-26,Response,Hit,,1,2,5,91.1519994861446,0.6360000302083932,0.6360000302083932,0.0
256,REX_20251026084543.txt,Rex,91.8319995184429,2025-10-26,Beat,Beat zone end,,1,2,5,91.1519994861446,0.6800000322982953,0.6800000322982953,0.0
257,REX_20251026084543.txt,Rex,91.9079995220527,2025-10-26,Beat,Beat safe window end,,1,2,5,91.1519994861446,0.7560000359081016,0.7560000359081016,0.0
258,REX_20251026084543.txt,Rex,92.1599995340221,2025-10-26,Beat,Beat safe window start,,1,2,5,91.1519994861446,1.008000047877502,1.008000047877502,0.0
259,REX_20251026084543.txt,Rex,92.2359995376319,2025-10-26,Beat,Beat zone start,,1,2,5,91.1519994861446,1.084000051487294,1.084000051487294,0.0
260,REX_20251026084543.txt,Rex,92.2439995380118,2025-10-26,Response,Hit,,1,2,5,91.1519994861446,1.0920000518672026,1.0920000518672026,0.0
261,REX_20251026084543.txt,Rex,92.2439995380118,2025-10-26,Trial,Trial 6 ended,,1,2,5,91.1519994861446,1.0920000518672026,1.0920000518672026,0.0
262,REX_20251026084543.txt,Rex,101.683999327011,2025-10-26,Trial,Trial 7 started,2025-10-26 08:47:18.350,1,2,6,101.683999327011,0.0,0.0,0.0
263,REX_20251026084543.txt,Rex,101.683999327011,2025-10-26,Trial Param,Level,1,1,2,6,101.683999327011,0.0,0.0,0.0
264,REX_20251026084543.txt,Rex,101.683999327011,2025-10-26,Trial Param,Wheel Tempo,0.0373,1,2,6,101.683999327011,0.0,0.0,0.0
265,REX_20251026084543.txt,Rex,101.683999327011,2025-10-26,Trial Param,Event List,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",1,2,6,101.683999327011,0.0,0.0,0.0
266,REX_20251026084543.txt,Rex,101.683999327011,2025-10-26,Trial Param,Max Beats,20,1,2,6,101.683999327011,0.0,0.0,0.0
267,REX_20251026084543.txt,Rex,101.683999327011,2025-10-26,Trial Param,Target Score,2,1,2,6,101.683999327011,0.0,0.0,0.0
268,REX_20251026084543.txt,Rex,101.683999327011,2025-10-26,Trial Param,Safe Zone Size,6,1,2,6,101.683999327011,0.0,0.0,0.0
269,REX_20251026084543.txt,Rex,101.683999327011,2025-10-26,Trial Param,Beat Zone Size,4,1,2,6,101.683999327011,0.0,0.0,0.0
270,REX_20251026084543.txt,Rex,101.787999331951,2025-10-26,Beat,Beat safe window start,,1,2,6,101.683999327011,0.10400000494000494,0.10400000494000494,0.0
271,REX_20251026084543.txt,Rex,101.863999335561,2025-10-26,Beat,Beat zone start,,1,2,6,101.683999327011,0.1800000085500102,0.1800000085500102,0.0
272,REX_20251026084543.txt,Rex,102.027999343351,2025-10-26,Beat,Beat tick,,1,2,6,101.683999327011,0.3440000163400043,0.3440000163400043,0.0
273,REX_20251026084543.txt,Rex,102.20399935171,2025-10-26,Beat,Beat zone end,,1,2,6,101.683999327011,0.5200000246990015,0.5200000246990015,0.0
274,REX_20251026084543.txt,Rex,102.23599935323,2025-10-26,Response,Safe,,1,2,6,101.683999327011,0.5520000262190052,0.5520000262190052,0.0
275,REX_20251026084543.txt,Rex,102.27999935532,2025-10-26,Beat,Beat safe window end,,1,2,6,101.683999327011,0.5960000283090068,0.5960000283090068,0.0
276,REX_20251026084543.txt,Rex,102.531999367289,2025-10-26,Beat,Beat safe window start,,1,2,6,101.683999327011,0.8480000402780092,0.8480000402780092,0.0
277,REX_20251026084543.txt,Rex,102.607999370899,2025-10-26,Beat,Beat zone start,,1,2,6,101.683999327011,0.9240000438880003,0.9240000438880003,0.0
278,REX_20251026084543.txt,Rex,102.607999370899,2025-10-26,Response,Hit,,1,2,6,101.683999327011,0.9240000438880003,0.9240000438880003,0.0
279,REX_20251026084543.txt,Rex,102.771999378689,2025-10-26,Beat,Beat tick,,1,2,6,101.683999327011,1.0880000516780086,1.0880000516780086,0.0
280,REX_20251026084543.txt,Rex,102.947999387048,2025-10-26,Beat,Beat zone end,,1,2,6,101.683999327011,1.2640000600370058,1.2640000600370058,0.0
281,REX_20251026084543.txt,Rex,103.023999390658,2025-10-26,Beat,Beat safe window end,,1,2,6,101.683999327011,1.340000063647011,1.340000063647011,0.0
282,REX_20251026084543.txt,Rex,103.051999391988,2025-10-26,Response,Miss,,1,2,6,101.683999327011,1.3680000649770108,1.3680000649770108,0.0
283,REX_20251026084543.txt,Rex,103.275999402627,2025-10-26,Beat,Beat safe window start,,1,2,6,101.683999327011,1.5920000756159993,1.5920000756159993,0.0
284,REX_20251026084543.txt,Rex,103.351999406237,2025-10-26,Beat,Beat zone start,,1,2,6,101.683999327011,1.6680000792260046,1.6680000792260046,0.0
285,REX_20251026084543.txt,Rex,103.459999411367,2025-10-26,Response,Hit,,1,2,6,101.683999327011,1.7760000843559993,1.7760000843559993,0.0
286,REX_20251026084543.txt,Rex,103.515999414027,2025-10-26,Beat,Beat tick,,1,2,6,101.683999327011,1.8320000870159987,1.8320000870159987,0.0
287,REX_20251026084543.txt,Rex,103.691999422386,2025-10-26,Beat,Beat zone end,,1,2,6,101.683999327011,2.00800009537501,2.00800009537501,0.0
288,REX_20251026084543.txt,Rex,103.767999425996,2025-10-26,Beat,Beat safe window end,,1,2,6,101.683999327011,2.084000098985001,2.084000098985001,0.0
289,REX_20251026084543.txt,Rex,103.879999431316,2025-10-26,Response,Miss,,1,2,6,101.683999327011,2.196000104305,2.196000104305,0.0
290,REX_20251026084543.txt,Rex,104.023999438155,2025-10-26,Beat,Beat safe window start,,1,2,6,101.683999327011,2.3400001111440076,2.3400001111440076,0.0
291,REX_20251026084543.txt,Rex,104.095999441575,2025-10-26,Beat,Beat zone start,,1,2,6,101.683999327011,2.412000114564009,2.412000114564009,0.0
292,REX_20251026084543.txt,Rex,104.263999449555,2025-10-26,Beat,Beat tick,,1,2,6,101.683999327011,2.580000122544007,2.580000122544007,0.0
293,REX_20251026084543.txt,Rex,104.335999452975,2025-10-26,Response,Hit,,1,2,6,101.683999327011,2.6520001259640082,2.6520001259640082,0.0
294,REX_20251026084543.txt,Rex,104.439999457914,2025-10-26,Beat,Beat zone end,,1,2,6,101.683999327011,2.756000130903004,2.756000130903004,0.0
295,REX_20251026084543.txt,Rex,104.511999461334,2025-10-26,Beat,Beat safe window end,,1,2,6,101.683999327011,2.8280001343230055,2.8280001343230055,0.0
296,REX_20251026084543.txt,Rex,104.767999473494,2025-10-26,Beat,Beat safe window start,,1,2,6,101.683999327011,3.0840001464830067,3.0840001464830067,0.0
297,REX_20251026084543.txt,Rex,104.839999476913,2025-10-26,Beat,Beat zone start,,1,2,6,101.683999327011,3.156000149901999,3.156000149901999,0.0
298,REX_20251026084543.txt,Rex,104.851999477483,2025-10-26,Response,Hit,,1,2,6,101.683999327011,3.168000150472011,3.168000150472011,0.0
299,REX_20251026084543.txt,Rex,104.851999477483,2025-10-26,Trial,Trial 7 ended,,1,2,6,101.683999327011,3.168000150472011,3.168000150472011,0.0
300,REX_20251026084543.txt,Rex,112.99199929554,2025-10-26,Trial,Trial 8 started,2025-10-26 08:47:30.883,1,2,7,112.99199929554,0.0,0.0,0.0
301,REX_20251026084543.txt,Rex,112.99199929554,2025-10-26,Trial Param,Level,1,1,2,7,112.99199929554,0.0,0.0,0.0
302,REX_20251026084543.txt,Rex,112.99199929554,2025-10-26,Trial Param,Wheel Tempo,0.0373,1,2,7,112.99199929554,0.0,0.0,0.0
303,REX_20251026084543.txt,Rex,112.99199929554,2025-10-26,Trial Param,Event List,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",1,2,7,112.99199929554,0.0,0.0,0.0
304,REX_20251026084543.txt,Rex,112.99199929554,2025-10-26,Trial Param,Max Beats,20,1,2,7,112.99199929554,0.0,0.0,0.0
305,REX_20251026084543.txt,Rex,112.99199929554,2025-10-26,Trial Param,Target Score,2,1,2,7,112.99199929554,0.0,0.0,0.0
306,REX_20251026084543.txt,Rex,112.99199929554,2025-10-26,Trial Param,Safe Zone Size,6,1,2,7,112.99199929554,0.0,0.0,0.0
307,REX_20251026084543.txt,Rex,112.99199929554,2025-10-26,Trial Param,Beat Zone Size,4,1,2,7,112.99199929554,0.0,0.0,0.0
308,REX_20251026084543.txt,Rex,112.99599929573,2025-10-26,Beat,Beat safe window start,,1,2,7,112.99199929554,0.004000000190004016,0.004000000190004016,0.0
309,REX_20251026084543.txt,Rex,113.01199929649,2025-10-26,Beat,Beat zone start,,1,2,7,112.99199929554,0.02000000095000587,0.02000000095000587,0.0
310,REX_20251026084543.txt,Rex,113.17599930428,2025-10-26,Beat,Beat tick,,1,2,7,112.99199929554,0.18400000874,0.18400000874,0.0
311,REX_20251026084543.txt,Rex,113.351999312639,2025-10-26,Beat,Beat zone end,,1,2,7,112.99199929554,0.3600000170989972,0.3600000170989972,0.0
312,REX_20251026084543.txt,Rex,113.427999316249,2025-10-26,Beat,Beat safe window end,,1,2,7,112.99199929554,0.43600002070900246,0.43600002070900246,0.0
313,REX_20251026084543.txt,Rex,113.683999328408,2025-10-26,Beat,Beat safe window start,,1,2,7,112.99199929554,0.6920000328680089,0.6920000328680089,0.0
314,REX_20251026084543.txt,Rex,113.755999331828,2025-10-26,Beat,Beat zone start,,1,2,7,112.99199929554,0.764000036287996,0.764000036287996,0.0
315,REX_20251026084543.txt,Rex,113.771999332588,2025-10-26,Response,Hit,,1,2,7,112.99199929554,0.7800000370479978,0.7800000370479978,0.0
316,REX_20251026084543.txt,Rex,113.923999339808,2025-10-26,Beat,Beat tick,,1,2,7,112.99199929554,0.9320000442680083,0.9320000442680083,0.0
317,REX_20251026084543.txt,Rex,114.099999348167,2025-10-26,Beat,Beat zone end,,1,2,7,112.99199929554,1.1080000526270055,1.1080000526270055,0.0
318,REX_20251026084543.txt,Rex,114.167999351397,2025-10-26,Response,Miss (already hit),,1,2,7,112.99199929554,1.1760000558570027,1.1760000558570027,0.0
319,REX_20251026084543.txt,Rex,114.171999351587,2025-10-26,Beat,Beat safe window end,,1,2,7,112.99199929554,1.1800000560470068,1.1800000560470068,0.0
320,REX_20251026084543.txt,Rex,114.427999363746,2025-10-26,Beat,Beat safe window start,,1,2,7,112.99199929554,1.436000068205999,1.436000068205999,0.0
321,REX_20251026084543.txt,Rex,114.499999367166,2025-10-26,Beat,Beat zone start,,1,2,7,112.99199929554,1.5080000716260002,1.5080000716260002,0.0
322,REX_20251026084543.txt,Rex,114.539999369066,2025-10-26,Response,Hit,,1,2,7,112.99199929554,1.5480000735259978,1.5480000735259978,0.0
323,REX_20251026084543.txt,Rex,114.667999375146,2025-10-26,Beat,Beat tick,,1,2,7,112.99199929554,1.6760000796059984,1.6760000796059984,0.0
324,REX_20251026084543.txt,Rex,114.843999383505,2025-10-26,Beat,Beat zone end,,1,2,7,112.99199929554,1.8520000879649956,1.8520000879649956,0.0
325,REX_20251026084543.txt,Rex,114.915999386925,2025-10-26,Beat,Beat safe window end,,1,2,7,112.99199929554,1.9240000913849968,1.9240000913849968,0.0
326,REX_20251026084543.txt,Rex,114.959999389015,2025-10-26,Response,Miss,,1,2,7,112.99199929554,1.9680000934749984,1.9680000934749984,0.0
327,REX_20251026084543.txt,Rex,115.171999399085,2025-10-26,Beat,Beat safe window start,,1,2,7,112.99199929554,2.180000103544998,2.180000103544998,0.0
328,REX_20251026084543.txt,Rex,115.247999402694,2025-10-26,Beat,Beat zone start,,1,2,7,112.99199929554,2.2560001071540086,2.2560001071540086,0.0
329,REX_20251026084543.txt,Rex,115.367999408394,2025-10-26,Response,Hit,,1,2,7,112.99199929554,2.376000112854001,2.376000112854001,0.0
330,REX_20251026084543.txt,Rex,115.411999410484,2025-10-26,Beat,Beat tick,,1,2,7,112.99199929554,2.4200001149440027,2.4200001149440027,0.0
331,REX_20251026084543.txt,Rex,115.587999418844,2025-10-26,Beat,Beat zone end,,1,2,7,112.99199929554,2.596000123304009,2.596000123304009,0.0
332,REX_20251026084543.txt,Rex,115.663999422453,2025-10-26,Beat,Beat safe window end,,1,2,7,112.99199929554,2.672000126913005,2.672000126913005,0.0
333,REX_20251026084543.txt,Rex,115.799999428913,2025-10-26,Response,Miss,,1,2,7,112.99199929554,2.8080001333729996,2.8080001333729996,0.0
334,REX_20251026084543.txt,Rex,115.915999434423,2025-10-26,Beat,Beat safe window start,,1,2,7,112.99199929554,2.9240001388830024,2.9240001388830024,0.0
335,REX_20251026084543.txt,Rex,115.991999438033,2025-10-26,Beat,Beat zone start,,1,2,7,112.99199929554,3.0000001424930076,3.0000001424930076,0.0
336,REX_20251026084543.txt,Rex,116.155999445822,2025-10-26,Beat,Beat tick,,1,2,7,112.99199929554,3.164000150282007,3.164000150282007,0.0
337,REX_20251026084543.txt,Rex,116.303999452852,2025-10-26,Response,Hit,,1,2,7,112.99199929554,3.3120001573119993,3.3120001573119993,0.0
338,REX_20251026084543.txt,Rex,116.331999454182,2025-10-26,Beat,Beat zone end,,1,2,7,112.99199929554,3.340000158641999,3.340000158641999,0.0
339,REX_20251026084543.txt,Rex,116.407999457791,2025-10-26,Beat,Beat safe window end,,1,2,7,112.99199929554,3.4160001622510094,3.4160001622510094,0.0
340,REX_20251026084543.txt,Rex,116.659999469761,2025-10-26,Beat,Beat safe window start,,1,2,7,112.99199929554,3.6680001742210067,3.6680001742210067,0.0
341,REX_20251026084543.txt,Rex,116.735999473371,2025-10-26,Beat,Beat zone start,,1,2,7,112.99199929554,3.7440001778309977,3.7440001778309977,0.0
342,REX_20251026084543.txt,Rex,116.771999475081,2025-10-26,Response,Hit,,1,2,7,112.99199929554,3.7800001795410054,3.7800001795410054,0.0
343,REX_20251026084543.txt,Rex,116.771999475081,2025-10-26,Trial,Trial 8 ended,,1,2,7,112.99199929554,3.7800001795410054,3.7800001795410054,0.0
344,REX_20251026084543.txt,Rex,124.731999297161,2025-10-26,Trial,Trial 9 started,2025-10-26 08:47:44.101,1,2,8,124.731999297161,0.0,0.0,0.0
345,REX_20251026084543.txt,Rex,124.731999297161,2025-10-26,Trial Param,Level,1,1,2,8,124.731999297161,0.0,0.0,0.0
346,REX_20251026084543.txt,Rex,124.731999297161,2025-10-26,Trial Param,Wheel Tempo,0.0373,1,2,8,124.731999297161,0.0,0.0,0.0
347,REX_20251026084543.txt,Rex,124.731999297161,2025-10-26,Trial Param,Event List,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",1,2,8,124.731999297161,0.0,0.0,0.0
348,REX_20251026084543.txt,Rex,124.731999297161,2025-10-26,Trial Param,Max Beats,20,1,2,8,124.731999297161,0.0,0.0,0.0
349,REX_20251026084543.txt,Rex,124.731999297161,2025-10-26,Trial Param,Target Score,2,1,2,8,124.731999297161,0.0,0.0,0.0
350,REX_20251026084543.txt,Rex,124.731999297161,2025-10-26,Trial Param,Safe Zone Size,6,1,2,8,124.731999297161,0.0,0.0,0.0
351,REX_20251026084543.txt,Rex,124.731999297161,2025-10-26,Trial Param,Beat Zone Size,4,1,2,8,124.731999297161,0.0,0.0,0.0
352,REX_20251026084543.txt,Rex,124.735999297351,2025-10-26,Beat,Beat safe window start,,1,2,8,124.731999297161,0.004000000190004016,0.004000000190004016,0.0
353,REX_20251026084543.txt,Rex,124.735999297351,2025-10-26,Beat,Beat zone start,,1,2,8,124.731999297161,0.004000000190004016,0.004000000190004016,0.0
354,REX_20251026084543.txt,Rex,124.783999299631,2025-10-26,Beat,Beat tick,,1,2,8,124.731999297161,0.052000002470009576,0.052000002470009576,0.0
355,REX_20251026084543.txt,Rex,124.95999930799,2025-10-26,Beat,Beat zone end,,1,2,8,124.731999297161,0.22800001082900678,0.22800001082900678,0.0
356,REX_20251026084543.txt,Rex,125.0359993116,2025-10-26,Beat,Beat safe window end,,1,2,8,124.731999297161,0.3040000144389978,0.3040000144389978,0.0
357,REX_20251026084543.txt,Rex,125.287999323569,2025-10-26,Beat,Beat safe window start,,1,2,8,124.731999297161,0.5560000264080003,0.5560000264080003,0.0
358,REX_20251026084543.txt,Rex,125.363999327179,2025-10-26,Beat,Beat zone start,,1,2,8,124.731999297161,0.6320000300180055,0.6320000300180055,0.0
359,REX_20251026084543.txt,Rex,125.459999331739,2025-10-26,Response,Hit,,1,2,8,124.731999297161,0.7280000345780024,0.7280000345780024,0.0
360,REX_20251026084543.txt,Rex,125.527999334969,2025-10-26,Beat,Beat tick,,1,2,8,124.731999297161,0.7960000378079997,0.7960000378079997,0.0
361,REX_20251026084543.txt,Rex,125.703999343328,2025-10-26,Beat,Beat zone end,,1,2,8,124.731999297161,0.9720000461669969,0.9720000461669969,0.0
362,REX_20251026084543.txt,Rex,125.779999346938,2025-10-26,Beat,Beat safe window end,,1,2,8,124.731999297161,1.0480000497770021,1.0480000497770021,0.0
363,REX_20251026084543.txt,Rex,125.795999347698,2025-10-26,Response,Miss,,1,2,8,124.731999297161,1.064000050537004,1.064000050537004,0.0
364,REX_20251026084543.txt,Rex,126.035999359097,2025-10-26,Beat,Beat safe window start,,1,2,8,124.731999297161,1.3040000619360086,1.3040000619360086,0.0
365,REX_20251026084543.txt,Rex,126.107999362517,2025-10-26,Beat,Beat zone start,,1,2,8,124.731999297161,1.3760000653560098,1.3760000653560098,0.0
366,REX_20251026084543.txt,Rex,126.107999362517,2025-10-26,Response,Hit,,1,2,8,124.731999297161,1.3760000653560098,1.3760000653560098,0.0
367,REX_20251026084543.txt,Rex,126.275999370497,2025-10-26,Beat,Beat tick,,1,2,8,124.731999297161,1.544000073336008,1.544000073336008,0.0
368,REX_20251026084543.txt,Rex,126.451999378856,2025-10-26,Beat,Beat zone end,,1,2,8,124.731999297161,1.7200000816950052,1.7200000816950052,0.0
369,REX_20251026084543.txt,Rex,126.523999382276,2025-10-26,Beat,Beat safe window end,,1,2,8,124.731999297161,1.7920000851150064,1.7920000851150064,0.0
370,REX_20251026084543.txt,Rex,126.563999384176,2025-10-26,Response,Miss,,1,2,8,124.731999297161,1.832000087015004,1.832000087015004,0.0
371,REX_20251026084543.txt,Rex,126.779999394435,2025-10-26,Beat,Beat safe window start,,1,2,8,124.731999297161,2.0480000972739987,2.0480000972739987,0.0
372,REX_20251026084543.txt,Rex,126.851999397855,2025-10-26,Beat,Beat zone start,,1,2,8,124.731999297161,2.120000100694,2.120000100694,0.0
373,REX_20251026084543.txt,Rex,127.019999405835,2025-10-26,Beat,Beat tick,,1,2,8,124.731999297161,2.288000108673998,2.288000108673998,0.0
374,REX_20251026084543.txt,Rex,127.187999413814,2025-10-26,Response,Hit,,1,2,8,124.731999297161,2.4560001166530014,2.4560001166530014,0.0
375,REX_20251026084543.txt,Rex,127.195999414194,2025-10-26,Beat,Beat zone end,,1,2,8,124.731999297161,2.4640001170330095,2.4640001170330095,0.0
376,REX_20251026084543.txt,Rex,127.267999417614,2025-10-26,Beat,Beat safe window end,,1,2,8,124.731999297161,2.5360001204530107,2.5360001204530107,0.0
377,REX_20251026084543.txt,Rex,127.523999429774,2025-10-26,Beat,Beat safe window start,,1,2,8,124.731999297161,2.7920001326129977,2.7920001326129977,0.0
378,REX_20251026084543.txt,Rex,127.599999433383,2025-10-26,Beat,Beat zone start,,1,2,8,124.731999297161,2.8680001362220082,2.8680001362220082,0.0
379,REX_20251026084543.txt,Rex,127.631999434903,2025-10-26,Response,Hit,,1,2,8,124.731999297161,2.9000001377419977,2.9000001377419977,0.0
380,REX_20251026084543.txt,Rex,127.631999434903,2025-10-26,Trial,Trial 9 ended,,1,2,8,124.731999297161,2.9000001377419977,2.9000001377419977,0.0
381,REX_20251026084543.txt,Rex,135.831999251619,2025-10-26,Trial,Trial 10 started,2025-10-26 08:47:56.318,1,2,9,135.831999251619,0.0,0.0,0.0
382,REX_20251026084543.txt,Rex,135.831999251619,2025-10-26,Trial Param,Level,1,1,2,9,135.831999251619,0.0,0.0,0.0
383,REX_20251026084543.txt,Rex,135.831999251619,2025-10-26,Trial Param,Wheel Tempo,0.0373,1,2,9,135.831999251619,0.0,0.0,0.0
384,REX_20251026084543.txt,Rex,135.831999251619,2025-10-26,Trial Param,Event List,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",1,2,9,135.831999251619,0.0,0.0,0.0
385,REX_20251026084543.txt,Rex,135.831999251619,2025-10-26,Trial Param,Max Beats,20,1,2,9,135.831999251619,0.0,0.0,0.0
386,REX_20251026084543.txt,Rex,135.831999251619,2025-10-26,Trial Param,Target Score,2,1,2,9,135.831999251619,0.0,0.0,0.0
387,REX_20251026084543.txt,Rex,135.831999251619,2025-10-26,Trial Param,Safe Zone Size,6,1,2,9,135.831999251619,0.0,0.0,0.0
388,REX_20251026084543.txt,Rex,135.831999251619,2025-10-26,Trial Param,Beat Zone Size,4,1,2,9,135.831999251619,0.0,0.0,0.0
389,REX_20251026084543.txt,Rex,135.835999251809,2025-10-26,Beat,Beat safe window start,,1,2,9,135.831999251619,0.004000000189989805,0.004000000189989805,0.0
390,REX_20251026084543.txt,Rex,135.835999251809,2025-10-26,Beat,Beat zone start,,1,2,9,135.831999251619,0.004000000189989805,0.004000000189989805,0.0
391,REX_20251026084543.txt,Rex,135.923999255989,2025-10-26,Beat,Beat zone end,,1,2,9,135.831999251619,0.0920000043699929,0.0920000043699929,0.0
392,REX_20251026084543.txt,Rex,135.999999259599,2025-10-26,Beat,Beat safe window end,,1,2,9,135.831999251619,0.16800000797999814,0.16800000797999814,0.0
393,REX_20251026084543.txt,Rex,136.255999271758,2025-10-26,Beat,Beat safe window start,,1,2,9,135.831999251619,0.4240000201389762,0.4240000201389762,0.0
394,REX_20251026084543.txt,Rex,136.327999275178,2025-10-26,Beat,Beat zone start,,1,2,9,135.831999251619,0.49600002355899164,0.49600002355899164,0.0
