63.607999812346	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
63.607999812346	Trial Param	Max Beats	20
63.607999812346	Trial Param	Target Score	2
63.607999812346	Trial Param	Safe Zone Size	6
63.607999812346	Trial Param	Beat Zone Size	4
63.6119998125359	Beat	Beat safe window start	
63.6119998125359	Beat	Beat zone start	
63.6519998144358	Beat	Beat tick	
63.8279998227954	Beat	Beat zone end	
63.8999998262152	Beat	Beat safe window end	
64.1559998383746	Beat	Beat safe window start	
64.2199998414144	Response	Safe	
64.2319998419844	Beat	Beat zone start	
64.3959998497739	Beat	Beat tick	
64.5719998581335	Beat	Beat zone end	
64.6039998596534	Response	Miss (already hit)	
64.6479998617433	Beat	Beat safe window end	
64.8999998737127	Beat	Beat safe window start	
64.9759998773225	Beat	Beat zone start	
65.0599998813123	Response	Hit	
65.139999885112	Beat	Beat tick	
65.3159998934716	Beat	Beat zone end	
65.3919998970814	Beat	Beat safe window end	
65.5279999035411	Response	Miss	
65.6439999090508	Beat	Beat safe window start	
65.7199999126606	Beat	Beat zone start	
65.8839999204502	Beat	Beat tick	
65.95999992406	Response	Hit	
66.0599999288097	Beat	Beat zone end	
66.1359999324195	Beat	Beat safe window end	
66.3919999445789	Beat	Beat safe window start	
66.4639999479987	Beat	Beat zone start	
66.4999999497086	Response	Hit	
66.4999999497086	Trial	Trial 4 ended	
78.299999685958	Trial	Trial 5 started	2025-10-26 08:46:54.064
78.299999685958	Trial Param	Level	1
78.299999685958	Trial Param	Wheel Tempo	0.0373
78.299999685958	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
78.299999685958	Trial Param	Max Beats	20
78.299999685958	Trial Param	Target Score	2
78.299999685958	Trial Param	Safe Zone Size	6
78.299999685958	Trial Param	Beat Zone Size	4
78.303999686148	Beat	Beat safe window start	
78.303999686148	Beat	Beat zone start	
78.3839996899478	Beat	Beat zone end	
78.4599996935576	Beat	Beat safe window end	
78.715999705717	Beat	Beat safe window start	
78.7879997091368	Beat	Beat zone start	
78.9559997171164	Beat	Beat tick	
79.0359997209162	Response	Hit	
79.1319997254759	Beat	Beat zone end	
79.2039997288957	Beat	Beat safe window end	
79.4599997410551	Beat	Beat safe window start	
79.5319997444749	Beat	Beat zone start	
79.5519997454248	Response	Hit	
79.5519997454248	Trial	Trial 5 ended	
91.1519994861446	Trial	Trial 6 started	2025-10-26 08:47:07.382
91.1519994861446	Trial Param	Level	1
91.1519994861446	Trial Param	Wheel Tempo	0.0373
91.1519994861446	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
91.1519994861446	Trial Param	Max Beats	20
91.1519994861446	Trial Param	Target Score	2
91.1519994861446	Trial Param	Safe Zone Size	6
91.1519994861446	Trial Param	Beat Zone Size	4
91.1559994863346	Beat	Beat safe window start	
91.1599994865246	Beat	Beat safe window end	
91.415999498684	Beat	Beat safe window start	
91.4919995022938	Beat	Beat zone start	
91.6559995100833	Beat	Beat tick	
91.787999516353	Response	Hit	
91.8319995184429	Beat	Beat zone end	
91.9079995220527	Beat	Beat safe window end	
92.1599995340221	Beat	Beat safe window start	
92.2359995376319	Beat	Beat zone start	
92.2439995380118	Response	Hit	
92.2439995380118	Trial	Trial 6 ended	
101.683999327011	Trial	Trial 7 started	2025-10-26 08:47:18.350
101.683999327011	Trial Param	Level	1
101.683999327011	Trial Param	Wheel Tempo	0.0373
101.683999327011	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
101.683999327011	Trial Param	Max Beats	20
101.683999327011	Trial Param	Target Score	2
101.683999327011	Trial Param	Safe Zone Size	6
101.683999327011	Trial Param	Beat Zone Size	4
101.787999331951	Beat	Beat safe window start	
101.863999335561	Beat	Beat zone start	
102.027999343351	Beat	Beat tick	
102.20399935171	Beat	Beat zone end	
102.23599935323	Response	Safe	
102.27999935532	Beat	Beat safe window end	
102.531999367289	Beat	Beat safe window start	
102.607999370899	Beat	Beat zone start	
102.607999370899	Response	Hit	
102.771999378689	Beat	Beat tick	
102.947999387048	Beat	Beat zone end	
103.023999390658	Beat	Beat safe window end	
103.051999391988	Response	Miss	
103.275999402627	Beat	Beat safe window start	
103.351999406237	Beat	Beat zone start	
103.459999411367	Response	Hit	
103.515999414027	Beat	Beat tick	
103.691999422386	Beat	Beat zone end	
103.767999425996	Beat	Beat safe window end	
103.879999431316	Response	Miss	
104.023999438155	Beat	Beat safe window start	
104.095999441575	Beat	Beat zone start	
104.263999449555	Beat	Beat tick	
104.335999452975	Response	Hit	
104.439999457914	Beat	Beat zone end	
104.511999461334	Beat	Beat safe window end	
104.767999473494	Beat	Beat safe window start	
104.839999476913	Beat	Beat zone start	
104.851999477483	Response	Hit	
104.851999477483	Trial	Trial 7 ended	
112.99199929554	Trial	Trial 8 started	2025-10-26 08:47:30.883
112.99199929554	Trial Param	Level	1
112.99199929554	Trial Param	Wheel Tempo	0.0373
112.99199929554	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
112.99199929554	Trial Param	Max Beats	20
112.99199929554	Trial Param	Target Score	2
112.99199929554	Trial Param	Safe Zone Size	6
112.99199929554	Trial Param	Beat Zone Size	4
112.99599929573	Beat	Beat safe window start	
113.01199929649	Beat	Beat zone start	
113.17599930428	Beat	Beat tick	
113.351999312639	Beat	Beat zone end	
113.427999316249	Beat	Beat safe window end	
113.683999328408	Beat	Beat safe window start	
113.755999331828	Beat	Beat zone start	
113.771999332588	Response	Hit	
113.923999339808	Beat	Beat tick	
114.099999348167	Beat	Beat zone end	
114.167999351397	Response	Miss (already hit)	
114.171999351587	Beat	Beat safe window end	
114.427999363746	Beat	Beat safe window start	
114.499999367166	Beat	Beat zone start	
114.539999369066	Response	Hit	
114.667999375146	Beat	Beat tick	
114.843999383505	Beat	Beat zone end	
114.915999386925	Beat	Beat safe window end	
114.959999389015	Response	Miss	
115.171999399085	Beat	Beat safe window start	
115.247999402694	Beat	Beat zone start	
115.367999408394	Response	Hit	
115.411999410484	Beat	Beat tick	
115.587999418844	Beat	Beat zone end	
115.663999422453	Beat	Beat safe window end	
115.799999428913	Response	Miss	
115.915999434423	Beat	Beat safe window start	
115.991999438033	Beat	Beat zone start	
116.155999445822	Beat	Beat tick	
116.303999452852	Response	Hit	
116.331999454182	Beat	Beat zone end	
116.407999457791	Beat	Beat safe window end	
116.659999469761	Beat	Beat safe window start	
116.735999473371	Beat	Beat zone start	
116.771999475081	Response	Hit	
116.771999475081	Trial	Trial 8 ended	
124.731999297161	Trial	Trial 9 started	2025-10-26 08:47:44.101
124.731999297161	Trial Param	Level	1
124.731999297161	Trial Param	Wheel Tempo	0.0373
124.731999297161	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
124.731999297161	Trial Param	Max Beats	20
124.731999297161	Trial Param	Target Score	2
124.731999297161	Trial Param	Safe Zone Size	6
124.731999297161	Trial Param	Beat Zone Size	4
124.735999297351	Beat	Beat safe window start	
124.735999297351	Beat	Beat zone start	
124.783999299631	Beat	Beat tick	
124.95999930799	Beat	Beat zone end	
125.0359993116	Beat	Beat safe window end	
125.287999323569	Beat	Beat safe window start	
125.363999327179	Beat	Beat zone start	
125.459999331739	Response	Hit	
125.527999334969	Beat	Beat tick	
125.703999343328	Beat	Beat zone end	
125.779999346938	Beat	Beat safe window end	
125.795999347698	Response	Miss	
126.035999359097	Beat	Beat safe window start	
126.107999362517	Beat	Beat zone start	
126.107999362517	Response	Hit	
126.275999370497	Beat	Beat tick	
126.451999378856	Beat	Beat zone end	
126.523999382276	Beat	Beat safe window end	
126.563999384176	Response	Miss	
126.779999394435	Beat	Beat safe window start	
126.851999397855	Beat	Beat zone start	
127.019999405835	Beat	Beat tick	
127.187999413814	Response	Hit	
127.195999414194	Beat	Beat zone end	
127.267999417614	Beat	Beat safe window end	
127.523999429774	Beat	Beat safe window start	
127.599999433383	Beat	Beat zone start	
127.631999434903	Response	Hit	
127.631999434903	Trial	Trial 9 ended	
135.831999251619	Trial	Trial 10 started	2025-10-26 08:47:56.318
135.831999251619	Trial Param	Level	1
135.831999251619	Trial Param	Wheel Tempo	0.0373
135.831999251619	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
135.831999251619	Trial Param	Max Beats	20
135.831999251619	Trial Param	Target Score	2
135.831999251619	Trial Param	Safe Zone Size	6
135.831999251619	Trial Param	Beat Zone Size	4
135.835999251809	Beat	Beat safe window start	
135.835999251809	Beat	Beat zone start	
135.923999255989	Beat	Beat zone end	
135.999999259599	Beat	Beat safe window end	
136.255999271758	Beat	Beat safe window start	
136.327999275178	Beat	Beat zone start	
136.491999282967	Response	Hit	
136.495999283157	Beat	Beat tick	
136.671999291517	Beat	Beat zone end	
136.743999294937	Beat	Beat safe window end	
136.999999307096	Beat	Beat safe window start	
137.019999308046	Response	Safe	
137.071999310516	Beat	Beat zone start	
137.239999318495	Beat	Beat tick	
137.415999326855	Beat	Beat zone end	
137.451999328565	Response	Miss (already hit)	
137.487999330275	Beat	Beat safe window end	
137.743999342434	Beat	Beat safe window start	
137.819999346044	Beat	Beat zone start	
137.919999350794	Response	Hit	
137.983999353833	Beat	Beat tick	
138.159999362193	Beat	Beat zone end	
138.235999365803	Beat	Beat safe window end	
138.327999370173	Response	Miss	
138.487999377772	Beat	Beat safe window start	
138.563999381382	Beat	Beat zone start	
138.727999389172	Beat	Beat tick	
138.783999391831	Response	Hit	
138.903999397531	Beat	Beat zone end	
138.979999401141	Beat	Beat safe window end	
139.23199941311	Beat	Beat safe window start	
139.30799941672	Beat	Beat zone start	
139.43199942261	Response	Hit	
139.43199942261	Trial	Trial 10 ended	
148.951999209821	Trial	Trial 11 started	2025-10-26 08:48:10.852
148.951999209821	Trial Param	Level	1
148.951999209821	Trial Param	Wheel Tempo	0.0373
148.951999209821	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
148.951999209821	Trial Param	Max Beats	20
148.951999209821	Trial Param	Target Score	2
148.951999209821	Trial Param	Safe Zone Size	6
148.951999209821	Trial Param	Beat Zone Size	4
148.955999210011	Beat	Beat safe window start	
148.955999210011	Beat	Beat zone start	
148.999999212101	Beat	Beat zone end	
149.075999215711	Beat	Beat safe window end	
149.32799922768	Beat	Beat safe window start	
149.40399923129	Beat	Beat zone start	
149.45999923395	Response	Hit	
149.56799923908	Beat	Beat tick	
149.743999247439	Beat	Beat zone end	
149.819999251049	Beat	Beat safe window end	
149.879999253899	Response	Miss	
150.075999263208	Beat	Beat safe window start	
150.147999266628	Beat	Beat zone start	
150.275999272708	Response	Hit	
150.315999274608	Beat	Beat tick	
150.491999282967	Beat	Beat zone end	
150.563999286387	Beat	Beat safe window end	
150.635999289807	Response	Miss	
150.819999298546	Beat	Beat safe window start	
150.891999301966	Beat	Beat zone start	
151.031999308616	Response	Hit	
151.059999309946	Beat	Beat tick	
151.235999318305	Beat	Beat zone end	
151.307999321725	Beat	Beat safe window end	
151.427999327425	Response	Miss	
151.563999333885	Beat	Beat safe window start	
151.639999337494	Beat	Beat zone start	
151.803999345284	Beat	Beat tick	
151.847999347374	Response	Hit	
151.979999353644	Beat	Beat zone end	
152.055999357253	Beat	Beat safe window end	
